idx,code,ast,label
66,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> changeBase(8, 3)
    ""22""
    >>> changeBase(8, 2)
    ""1000""
    >>> changeBase(7, 2)
    ""111""
     */
    public String changeBase(int x, int base) {
        StringBuilder result = new StringBuilder();
        
        while (x > 0) {
            int remainder = x % base;
            result.insert(0, remainder);
            x = x / base;
        }
        
        return result.toString();
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { /**
    Change numerical base of input number x to base.
    return string representation after the conversion.
    base numbers are less than 10.
    >>> changeBase(8, 3)
    ""22""
    >>> changeBase(8, 2)
    ""1000""
    >>> changeBase(7, 2)
    ""111""
     */ method_declaration::left modifiers::left public modifiers::right String changeBase formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right x formal_parameter::right , formal_parameter::left integral_type::left int integral_type::right base formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left StringBuilder variable_declarator::left result = object_creation_expression::left new StringBuilder argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right while_statement::left while condition::left ( binary_expression::left x > 0 binary_expression::right ) condition::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left remainder = binary_expression::left x % base binary_expression::right variable_declarator::right ; local_variable_declaration::right expression_statement::left method_invocation::left result . insert argument_list::left ( 0 , remainder ) argument_list::right method_invocation::right ; expression_statement::right expression_statement::left assignment_expression::left x = binary_expression::left x / base binary_expression::right assignment_expression::right ; expression_statement::right } block::right while_statement::right return_statement::left return method_invocation::left result . toString argument_list::left ( ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
67,"import java.util.*;
import java.lang.*;

class Solution {
    public int fruitDistribution(String s, int n) {
        List<Integer> lis = new ArrayList<>();
        for (String i : s.split("" "")) {
            try {
                lis.add(Integer.parseInt(i));
            } catch (NumberFormatException ignored) {

            }
        }
        return n - lis.stream().mapToInt(Integer::intValue).sum();
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right fruitDistribution formal_parameters::left ( formal_parameter::left String s formal_parameter::right , formal_parameter::left integral_type::left int integral_type::right n formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left lis = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( String i : method_invocation::left s . split argument_list::left ( "" "" ) argument_list::right method_invocation::right ) block::left { try_statement::left try block::left { expression_statement::left method_invocation::left lis . add argument_list::left ( method_invocation::left Integer . parseInt argument_list::left ( i ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right ; expression_statement::right } block::right catch_clause::left catch ( catch_formal_parameter::left catch_type::left NumberFormatException catch_type::right ignored catch_formal_parameter::right ) block::left { } block::right catch_clause::right try_statement::right } block::right enhanced_for_statement::right return_statement::left return binary_expression::left n - method_invocation::left method_invocation::left method_invocation::left lis . stream argument_list::left ( ) argument_list::right method_invocation::right . mapToInt argument_list::left ( method_reference::left Integer :: intValue method_reference::right ) argument_list::right method_invocation::right . sum argument_list::left ( ) argument_list::right method_invocation::right binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
69,"import java.util.*;

class Solution {
    public boolean belowZero(List<Integer> operations) {
        int balance = 0;
        
        for (int operation : operations) {
            balance += operation;
            if (balance < 0) {
                return true;
            }
        }
        
        return false;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean belowZero formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right operations formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left balance = 0 variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( integral_type::left int integral_type::right operation : operations ) block::left { expression_statement::left assignment_expression::left balance += operation assignment_expression::right ; expression_statement::right if_statement::left if condition::left ( binary_expression::left balance < 0 binary_expression::right ) condition::right block::left { return_statement::left return true ; return_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right return_statement::left return false ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,lm
70,"import java.util.*;

class Solution {
    public List<Integer> parseNestedParens(String paren_string) {
        List<Integer> levels = new ArrayList<>();
        int maxLevel = 0;
        int currentLevel = 0;
        
        for (char c : paren_string.toCharArray()) {
            if (c == '(') {
                currentLevel++;
                maxLevel = Math.max(maxLevel, currentLevel);
            } else if (c == ')') {
                currentLevel--;
            } else if (c == ' ') {
                levels.add(maxLevel);
                maxLevel = 0;
                currentLevel = 0;
            }
        }
        
        levels.add(maxLevel);
        
        return levels;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right parseNestedParens formal_parameters::left ( formal_parameter::left String paren_string formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left levels = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left maxLevel = 0 variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left currentLevel = 0 variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( integral_type::left char integral_type::right c : method_invocation::left paren_string . toCharArray argument_list::left ( ) argument_list::right method_invocation::right ) block::left { if_statement::left if condition::left ( binary_expression::left c == '(' binary_expression::right ) condition::right block::left { expression_statement::left update_expression::left currentLevel ++ update_expression::right ; expression_statement::right expression_statement::left assignment_expression::left maxLevel = method_invocation::left Math . max argument_list::left ( maxLevel , currentLevel ) argument_list::right method_invocation::right assignment_expression::right ; expression_statement::right } block::right else if_statement::left if condition::left ( binary_expression::left c == ')' binary_expression::right ) condition::right block::left { expression_statement::left update_expression::left currentLevel -- update_expression::right ; expression_statement::right } block::right else if_statement::left if condition::left ( binary_expression::left c == ' ' binary_expression::right ) condition::right block::left { expression_statement::left method_invocation::left levels . add argument_list::left ( maxLevel ) argument_list::right method_invocation::right ; expression_statement::right expression_statement::left assignment_expression::left maxLevel = 0 assignment_expression::right ; expression_statement::right expression_statement::left assignment_expression::left currentLevel = 0 assignment_expression::right ; expression_statement::right } block::right if_statement::right if_statement::right if_statement::right } block::right enhanced_for_statement::right expression_statement::left method_invocation::left levels . add argument_list::left ( maxLevel ) argument_list::right method_invocation::right ; expression_statement::right return_statement::left return levels ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
71,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Write a function that takes an integer a and returns true
    if this ingeger is a cube of some integer number.
    Note: you may assume the input is always valid.
    Examples:
    iscube(1) ==> true
    iscube(2) ==> false
    iscube(-1) ==> true
    iscube(64) ==> true
    iscube(0) ==> true
    iscube(180) ==> false
     */
    public boolean iscube(int a) {
        double cubeRoot = Math.cbrt(a);
        int cubeRootInt = (int) cubeRoot;
        return (cubeRootInt * cubeRootInt * cubeRootInt) == a;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { /**
    Write a function that takes an integer a and returns true
    if this ingeger is a cube of some integer number.
    Note: you may assume the input is always valid.
    Examples:
    iscube(1) ==> true
    iscube(2) ==> false
    iscube(-1) ==> true
    iscube(64) ==> true
    iscube(0) ==> true
    iscube(180) ==> false
     */ method_declaration::left modifiers::left public modifiers::right boolean iscube formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right a formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left floating_point_type::left double floating_point_type::right variable_declarator::left cubeRoot = method_invocation::left Math . cbrt argument_list::left ( a ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left cubeRootInt = cast_expression::left ( integral_type::left int integral_type::right ) cubeRoot cast_expression::right variable_declarator::right ; local_variable_declaration::right return_statement::left return binary_expression::left parenthesized_expression::left ( binary_expression::left binary_expression::left cubeRootInt * cubeRootInt binary_expression::right * cubeRootInt binary_expression::right ) parenthesized_expression::right == a binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
72,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> evenOddPalindrome(int n) {
        int even_palindrome_count = 0, odd_palindrome_count = 0;

        for (int i = 1; i <= n; i++) {
            if (String.valueOf(i).equals(new StringBuilder(String.valueOf(i)).reverse().toString())) {
                if (i % 2 == 1) {
                    odd_palindrome_count += 1;
                } else {
                    even_palindrome_count += 1;
                }
            }
        }
        return Arrays.asList(even_palindrome_count, odd_palindrome_count);
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right evenOddPalindrome formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right n formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left even_palindrome_count = 0 variable_declarator::right , variable_declarator::left odd_palindrome_count = 0 variable_declarator::right ; local_variable_declaration::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 1 variable_declarator::right ; local_variable_declaration::right binary_expression::left i <= n binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { if_statement::left if condition::left ( method_invocation::left method_invocation::left String . valueOf argument_list::left ( i ) argument_list::right method_invocation::right . equals argument_list::left ( method_invocation::left method_invocation::left object_creation_expression::left new StringBuilder argument_list::left ( method_invocation::left String . valueOf argument_list::left ( i ) argument_list::right method_invocation::right ) argument_list::right object_creation_expression::right . reverse argument_list::left ( ) argument_list::right method_invocation::right . toString argument_list::left ( ) argument_list::right method_invocation::right ) argument_list::right method_invocation::right ) condition::right block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left i % 2 binary_expression::right == 1 binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left odd_palindrome_count += 1 assignment_expression::right ; expression_statement::right } block::right else block::left { expression_statement::left assignment_expression::left even_palindrome_count += 1 assignment_expression::right ; expression_statement::right } block::right if_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return method_invocation::left Arrays . asList argument_list::left ( even_palindrome_count , odd_palindrome_count ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
73,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean isPrime(int n) {
        if (n < 2) {
            return false;
        }
        for (int k = 2; k < n; k++) {
            if (n % k == 0) {
                return false;
            }
        }
         return true;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean isPrime formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right n formal_parameter::right ) formal_parameters::right block::left { if_statement::left if condition::left ( binary_expression::left n < 2 binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left k = 2 variable_declarator::right ; local_variable_declaration::right binary_expression::left k < n binary_expression::right ; update_expression::left k ++ update_expression::right ) block::left { if_statement::left if condition::left ( binary_expression::left binary_expression::left n % k binary_expression::right == 0 binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right } block::right for_statement::right return_statement::left return true ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
74,"import java.util.*;

class Solution {
    /**
     * There are eight planets in our solar system: the closerst to the Sun
     * is Mercury, the next one is Venus, then Earth, Mars, Jupiter, Saturn,
     * Uranus, Neptune.
     * Write a function that takes two planet names as strings planet1 and planet2.
     * The function should return a tuple containing all planets whose orbits are
     * located between the orbit of planet1 and the orbit of planet2, sorted by
     * the proximity to the sun.
     * The function should return an empty tuple if planet1 or planet2
     * are not correct planet names.
     *
     * Examples
     * bf(""Jupiter"", ""Neptune"") ==> [""Saturn"", ""Uranus""]
     * bf(""Earth"", ""Mercury"") ==> [""Venus""]
     * bf(""Mercury"", ""Uranus"") ==> [""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn""]
     */
    public List<String> bf(String planet1, String planet2) {
        List<String> planets = Arrays.asList(""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune"");
        
        if (!planets.contains(planet1) || !planets.contains(planet2)) {
            return new ArrayList<>();
        }
        
        int startIndex = planets.indexOf(planet1);
        int endIndex = planets.indexOf(planet2);
        
        if (startIndex > endIndex) {
            int temp = startIndex;
            startIndex = endIndex;
            endIndex = temp;
        }
        
        return planets.subList(startIndex + 1, endIndex);
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { /**
     * There are eight planets in our solar system: the closerst to the Sun
     * is Mercury, the next one is Venus, then Earth, Mars, Jupiter, Saturn,
     * Uranus, Neptune.
     * Write a function that takes two planet names as strings planet1 and planet2.
     * The function should return a tuple containing all planets whose orbits are
     * located between the orbit of planet1 and the orbit of planet2, sorted by
     * the proximity to the sun.
     * The function should return an empty tuple if planet1 or planet2
     * are not correct planet names.
     *
     * Examples
     * bf(""Jupiter"", ""Neptune"") ==> [""Saturn"", ""Uranus""]
     * bf(""Earth"", ""Mercury"") ==> [""Venus""]
     * bf(""Mercury"", ""Uranus"") ==> [""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn""]
     */ method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right bf formal_parameters::left ( formal_parameter::left String planet1 formal_parameter::right , formal_parameter::left String planet2 formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < String > type_arguments::right generic_type::right variable_declarator::left planets = method_invocation::left Arrays . asList argument_list::left ( ""Mercury"" , ""Venus"" , ""Earth"" , ""Mars"" , ""Jupiter"" , ""Saturn"" , ""Uranus"" , ""Neptune"" ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left unary_expression::left ! method_invocation::left planets . contains argument_list::left ( planet1 ) argument_list::right method_invocation::right unary_expression::right || unary_expression::left ! method_invocation::left planets . contains argument_list::left ( planet2 ) argument_list::right method_invocation::right unary_expression::right binary_expression::right ) condition::right block::left { return_statement::left return object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right ; return_statement::right } block::right if_statement::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left startIndex = method_invocation::left planets . indexOf argument_list::left ( planet1 ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left endIndex = method_invocation::left planets . indexOf argument_list::left ( planet2 ) argument_list::right method_invocation::right variable_declarator::right ; local_variable_declaration::right if_statement::left if condition::left ( binary_expression::left startIndex > endIndex binary_expression::right ) condition::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left temp = startIndex variable_declarator::right ; local_variable_declaration::right expression_statement::left assignment_expression::left startIndex = endIndex assignment_expression::right ; expression_statement::right expression_statement::left assignment_expression::left endIndex = temp assignment_expression::right ; expression_statement::right } block::right if_statement::right return_statement::left return method_invocation::left planets . subList argument_list::left ( binary_expression::left startIndex + 1 binary_expression::right , endIndex ) argument_list::right method_invocation::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
75,"import java.util.*;
import java.lang.*;

class Solution {
    public String decimalToBinary(int decimal) {
        return ""db"" + Integer.toBinaryString(decimal) + ""db"";
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right String decimalToBinary formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right decimal formal_parameter::right ) formal_parameters::right block::left { return_statement::left return binary_expression::left binary_expression::left ""db"" + method_invocation::left Integer . toBinaryString argument_list::left ( decimal ) argument_list::right method_invocation::right binary_expression::right + ""db"" binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",human
76,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean correctBracketing(String brackets) {
        int depth = 0;
        for (char b : brackets.toCharArray()) {
            if (b == '<') {
                depth += 1;
            } else {
                depth -= 1;
            }
            if (depth < 0) {
                return false;
            }
        }
        return depth == 0;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean correctBracketing formal_parameters::left ( formal_parameter::left String brackets formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left depth = 0 variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( integral_type::left char integral_type::right b : method_invocation::left brackets . toCharArray argument_list::left ( ) argument_list::right method_invocation::right ) block::left { if_statement::left if condition::left ( binary_expression::left b == '<' binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left depth += 1 assignment_expression::right ; expression_statement::right } block::right else block::left { expression_statement::left assignment_expression::left depth -= 1 assignment_expression::right ; expression_statement::right } block::right if_statement::right if_statement::left if condition::left ( binary_expression::left depth < 0 binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right return_statement::left return binary_expression::left depth == 0 binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
77,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
     */
    public int fib4(int n) {
        if (n == 0) {
            return 0;
        }
        
        int[] fib4Sequence = new int[Math.max(n+1, 4)];
        
        fib4Sequence[2] = 2;
        
        for (int i = 3; i <= n; i++) {
            fib4Sequence[i] = fib4Sequence[i-1] + fib4Sequence[i-2] + fib4Sequence[i-3] + fib4Sequence[i-4];
        }
        
        return fib4Sequence[n];
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { /**
    The Fib4 number sequence is a sequence similar to the Fibbonacci sequnece that's defined as follows:
    fib4(0) -> 0
    fib4(1) -> 0
    fib4(2) -> 2
    fib4(3) -> 0
    fib4(n) -> fib4(n-1) + fib4(n-2) + fib4(n-3) + fib4(n-4).
    Please write a function to efficiently compute the n-th element of the fib4 number sequence.  Do not use recursion.
    >>> fib4(5)
    4
    >>> fib4(6)
    8
    >>> fib4(7)
    14
     */ method_declaration::left modifiers::left public modifiers::right integral_type::left int integral_type::right fib4 formal_parameters::left ( formal_parameter::left integral_type::left int integral_type::right n formal_parameter::right ) formal_parameters::right block::left { if_statement::left if condition::left ( binary_expression::left n == 0 binary_expression::right ) condition::right block::left { return_statement::left return 0 ; return_statement::right } block::right if_statement::right local_variable_declaration::left array_type::left integral_type::left int integral_type::right dimensions::left [ ] dimensions::right array_type::right variable_declarator::left fib4Sequence = array_creation_expression::left new integral_type::left int integral_type::right dimensions_expr::left [ method_invocation::left Math . max argument_list::left ( binary_expression::left n + 1 binary_expression::right , 4 ) argument_list::right method_invocation::right ] dimensions_expr::right array_creation_expression::right variable_declarator::right ; local_variable_declaration::right expression_statement::left assignment_expression::left array_access::left fib4Sequence [ 2 ] array_access::right = 2 assignment_expression::right ; expression_statement::right for_statement::left for ( local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left i = 3 variable_declarator::right ; local_variable_declaration::right binary_expression::left i <= n binary_expression::right ; update_expression::left i ++ update_expression::right ) block::left { expression_statement::left assignment_expression::left array_access::left fib4Sequence [ i ] array_access::right = binary_expression::left binary_expression::left binary_expression::left array_access::left fib4Sequence [ binary_expression::left i - 1 binary_expression::right ] array_access::right + array_access::left fib4Sequence [ binary_expression::left i - 2 binary_expression::right ] array_access::right binary_expression::right + array_access::left fib4Sequence [ binary_expression::left i - 3 binary_expression::right ] array_access::right binary_expression::right + array_access::left fib4Sequence [ binary_expression::left i - 4 binary_expression::right ] array_access::right binary_expression::right assignment_expression::right ; expression_statement::right } block::right for_statement::right return_statement::left return array_access::left fib4Sequence [ n ] array_access::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
78,"import java.util.*;
import java.lang.*;

class Solution {
    /**
     * For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
     * Empty sum should be equal to 0 and empty product should be equal to 1.
     *
     * @param numbers the list of integers
     * @return the tuple consisting of sum and product
     */
    public List<Integer> sumProduct(List<Integer> numbers) {
        List<Integer> result = new ArrayList<>();
        int sum = 0;
        int product = 1;

        for (Integer number : numbers) {
            sum += number;
            product *= number;
        }

        result.add(sum);
        result.add(product);

        return result;
    }
}","program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { /**
     * For a given list of integers, return a tuple consisting of a sum and a product of all the integers in a list.
     * Empty sum should be equal to 0 and empty product should be equal to 1.
     *
     * @param numbers the list of integers
     * @return the tuple consisting of sum and product
     */ method_declaration::left modifiers::left public modifiers::right generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right sumProduct formal_parameters::left ( formal_parameter::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right numbers formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left generic_type::left List type_arguments::left < Integer > type_arguments::right generic_type::right variable_declarator::left result = object_creation_expression::left new generic_type::left ArrayList type_arguments::left < > type_arguments::right generic_type::right argument_list::left ( ) argument_list::right object_creation_expression::right variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left sum = 0 variable_declarator::right ; local_variable_declaration::right local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left product = 1 variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( Integer number : numbers ) block::left { expression_statement::left assignment_expression::left sum += number assignment_expression::right ; expression_statement::right expression_statement::left assignment_expression::left product *= number assignment_expression::right ; expression_statement::right } block::right enhanced_for_statement::right expression_statement::left method_invocation::left result . add argument_list::left ( sum ) argument_list::right method_invocation::right ; expression_statement::right expression_statement::left method_invocation::left result . add argument_list::left ( product ) argument_list::right method_invocation::right ; expression_statement::right return_statement::left return result ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right",lm
79,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean correctBracketing(String brackets) {
        int depth = 0;
        for (char b : brackets.toCharArray()) {
            if (b == '(') {
                depth += 1;
            } else {
                depth -= 1;
            }
            if (depth < 0) {
                return false;
            }
        }
        return depth == 0;
    }
}",program::left import_declaration::left import scoped_identifier::left java . util scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right import_declaration::left import scoped_identifier::left java . lang scoped_identifier::right . asterisk::left * asterisk::right ; import_declaration::right class_declaration::left class Solution class_body::left { method_declaration::left modifiers::left public modifiers::right boolean correctBracketing formal_parameters::left ( formal_parameter::left String brackets formal_parameter::right ) formal_parameters::right block::left { local_variable_declaration::left integral_type::left int integral_type::right variable_declarator::left depth = 0 variable_declarator::right ; local_variable_declaration::right enhanced_for_statement::left for ( integral_type::left char integral_type::right b : method_invocation::left brackets . toCharArray argument_list::left ( ) argument_list::right method_invocation::right ) block::left { if_statement::left if condition::left ( binary_expression::left b == '(' binary_expression::right ) condition::right block::left { expression_statement::left assignment_expression::left depth += 1 assignment_expression::right ; expression_statement::right } block::right else block::left { expression_statement::left assignment_expression::left depth -= 1 assignment_expression::right ; expression_statement::right } block::right if_statement::right if_statement::left if condition::left ( binary_expression::left depth < 0 binary_expression::right ) condition::right block::left { return_statement::left return false ; return_statement::right } block::right if_statement::right } block::right enhanced_for_statement::right return_statement::left return binary_expression::left depth == 0 binary_expression::right ; return_statement::right } block::right method_declaration::right } class_body::right class_declaration::right program::right,human
