idx,code,label
129,"def minPath(grid, k):
    n = len(grid)
    val = n * n + 1
    for i in range(n):
        for j in range(n):
            if grid[i][j] == 1:
                temp = []
                if i != 0:
                    temp.append(grid[i - 1][j])

                if j != 0:
                    temp.append(grid[i][j - 1])

                if i != n - 1:
                    temp.append(grid[i + 1][j])

                if j != n - 1:
                    temp.append(grid[i][j + 1])

                val = min(temp)

    ans = []
    for i in range(k):
        if i % 2 == 0:
            ans.append(1)
        else:
            ans.append(val)
    return ans
",human
128,"def prod_signs(arr):
    if not arr: return None
    prod = 0 if 0 in arr else (-1) ** len(list(filter(lambda x: x < 0, arr)))
    return prod * sum([abs(i) for i in arr])
",human
62,"def derivative(xs: list):
    """""" xs represent coefficients of a polynomial.
    xs[0] + xs[1] * x + xs[2] * x^2 + ....
     Return derivative of this polynomial in the same form.
    >>> derivative([3, 1, 2, 4, 5])
    [1, 4, 12, 20]
    >>> derivative([1, 2, 3])
    [2, 6]
    """"""
    ret = []
    for i in range(1, len(xs)):
        ret.append(i * xs[i])
    return ret",lm
57,"def monotonic(l: list):
    """"""Return True is list elements are monotonically increasing or decreasing.
    >>> monotonic([1, 2, 4, 20])
    True
    >>> monotonic([1, 20, 4, 10])
    False
    >>> monotonic([4, 1, 0, -10])
    True
    """"""
    increasing = True
    decreasing = True
    for i in range(1, len(l)):
        if l[i] > l[i - 1]:
            decreasing = False
        elif l[i] < l[i - 1]:
            increasing = False

    return increasing or decreasing",lm
12,"from typing import List, Optional


def longest(strings: List[str]) -> Optional[str]:
    if not strings:
        return None

    maxlen = max(len(x) for x in strings)
    for s in strings:
        if len(s) == maxlen:
            return s
",human
82,"def prime_length(string):
    l = len(string)
    if l == 0 or l == 1:
        return False
    for i in range(2, l):
        if l % i == 0:
            return False
    return True
",human
35,"def max_element(l: list):
    """"""Return maximum element in the list.
    >>> max_element([1, 2, 3])
    3
    >>> max_element([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    123
    """"""
    mx = l[0]
    for x in l:
        if x > mx:
            mx = x
    return mx",lm
113,"def odd_count(lst):
    res = []
    for arr in lst:
        n = sum(int(d)%2==1 for d in arr)
        res.append(""the number of odd elements "" + str(n) + ""n the str""+ str(n) +""ng ""+ str(n) +"" of the ""+ str(n) +""nput."")
    return res
",human
119,"def match_parens(lst):
    def check(s):
        val = 0
        for i in s:
            if i == '(':
                val = val + 1
            else:
                val = val - 1
            if val < 0:
                return False
        return True if val == 0 else False

    S1 = lst[0] + lst[1]
    S2 = lst[1] + lst[0]
    return 'Yes' if check(S1) or check(S2) else 'No'
",human
97,"def multiply(a, b):
    return abs(a % 10) * abs(b % 10)
",human
80,"def is_happy(s):
    if len(s) < 3:
      return False

    for i in range(len(s) - 2):
      
      if s[i] == s[i+1] or s[i+1] == s[i+2] or s[i] == s[i+2]:
        return False
    return True
",human
73,"def smallest_change(arr):
    n = len(arr)
    dp = [[0 for _ in range(n+1)] for _ in range(n+1)]
    for i in range(n-1, -1, -1):
        for j in range(i, -1, -1):
            if arr[i] == arr[j]:
                dp[i][j] = dp[i+1][j-1]
            else:
                dp[i][j] = min(dp[i+1][j], dp[i][j-1]) + 1
    return dp[0][n-1]",lm
112,"def reverse_delete(s,c):
    s = ''.join([char for char in s if char not in c])
    return (s,s[::-1] == s)
",human
105,"def by_length(arr):
    dic = {
        1: ""One"",
        2: ""Two"",
        3: ""Three"",
        4: ""Four"",
        5: ""Five"",
        6: ""Six"",
        7: ""Seven"",
        8: ""Eight"",
        9: ""Nine"",
    }
    sorted_arr = sorted(arr, reverse=True)
    new_arr = []
    for var in sorted_arr:
        try:
            new_arr.append(dic[var])
        except:
            pass
    return new_arr
",human
74,"def total_match(lst1, lst2):
    l1 = 0
    for st in lst1:
        l1 += len(st)
    
    l2 = 0
    for st in lst2:
        l2 += len(st)
    
    if l1 <= l2:
        return lst1
    else:
        return lst2
",human
8,"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    product = 1
    sum = 0
    for number in numbers:
        product *= number
        sum += number

    return (sum, product)",lm
104,"def unique_digits(x):
    odd_digit_elements = []
    for i in x:
        if all (int(c) % 2 == 1 for c in str(i)):
            odd_digit_elements.append(i)
    return sorted(odd_digit_elements)
",human
38,"def encode_cyclic(s: str):
    """"""
    returns encoded string by cycling groups of three characters.
    """"""
    # split string to groups. Each of length 3.
    groups = [s[(3 * i):min((3 * i + 3), len(s))] for i in range((len(s) + 2) // 3)]
    # cycle elements in each group. Unless group has fewer elements than 3.
    groups = [(group[1:] + group[0]) if len(group) == 3 else group for group in groups]
    return """".join(groups)


def decode_cyclic(s: str):
    return encode_cyclic(encode_cyclic(s))
",human
81,"def numerical_letter_grade(grades):
    letter_grades = []
    for grade in grades:
      if grade == 4.0:
        letter_grades.append('A+')
      elif grade > 3.7:
        letter_grades.append('A')
      elif grade > 3.3:
        letter_grades.append('A-')
      elif grade > 3.0:
        letter_grades.append('B+')
      elif grade > 2.7:
        letter_grades.append('B')
      elif grade > 2.3:
        letter_grades.append('B-')
      elif grade > 2.0:
        letter_grades.append('C+')
      elif grade > 1.7:
        letter_grades.append('C')
      elif grade > 1.3:
        letter_grades.append('C-')
      elif grade > 1.0:
        letter_grades.append('D+')
      elif grade > 0.7:
        letter_grades.append('D')
      elif grade > 0.0:
        letter_grades.append('D-')
      else:
        letter_grades.append('E')
    return letter_grades",lm
87,"def get_row(lst, x):
    coords = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
    return sorted(sorted(coords, key=lambda x: x[1], reverse=True), key=lambda x: x[0])
",human
133,"def sum_squares(lst):
    """"""You are given a list of numbers.
    You need to return the sum of squared numbers in the given list,
    round each element in the list to the upper int(Ceiling) first.
    Examples:
    For lst = [1,2,3] the output should be 14
    For lst = [1,4,9] the output should be 98
    For lst = [1,3,5,7] the output should be 84
    For lst = [1.4,4.2,0] the output should be 29
    For lst = [-2.4,1,1] the output should be 6
    

    """"""

    l = [int(math.ceil(i)) for i in lst]
    s = 0
    for i in l:
        s += i * i
    return s",lm
162,"def string_to_md5(text):
    if not text:
        return None

    import hashlib
    md5 = hashlib.md5()
    md5.update(text.encode('utf-8'))
    return md5.hexdigest()",lm
51,"def remove_vowels(text):
    """"""
    remove_vowels is a function that takes string and returns string without vowels.
    >>> remove_vowels('')
    ''
    >>> remove_vowels(""abcdef\nghijklm"")
    'bcdf\nghjklm'
    >>> remove_vowels('abcdef')
    'bcdf'
    >>> remove_vowels('aaaaa')
    ''
    >>> remove_vowels('aaBAA')
    'B'
    >>> remove_vowels('zbcd')
    'zbcd'
    """"""

    vowels = 'aeiouAEIOU'
    result = [char for char in text if char not in vowels]
    return ''.join(result)",lm
53,"def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
    return x + y",lm
156,"def int_to_mini_roman(number):
    num = [1, 4, 5, 9, 10, 40, 50, 90,  
           100, 400, 500, 900, 1000] 
    sym = [""I"", ""IV"", ""V"", ""IX"", ""X"", ""XL"",  
           ""L"", ""XC"", ""C"", ""CD"", ""D"", ""CM"", ""M""] 
    i = 12
    res = ''
    while number: 
        div = number // num[i] 
        number %= num[i] 
        while div: 
            res += sym[i] 
            div -= 1
        i -= 1
    return res.lower()
",human
126,"def is_sorted(lst):
    count_digit = dict([(i, 0) for i in lst])
    for i in lst:
        count_digit[i]+=1 
    if any(count_digit[i] > 2 for i in lst):
        return False
    if all(lst[i-1] <= lst[i] for i in range(1, len(lst))):
        return True
    else:
        return False
    
    
",human
33,"def sort_third(l: list):
    l = list(l)
    l[::3] = sorted(l[::3])
    return l
",human
61,"def correct_bracketing(brackets: str):
    depth = 0
    for b in brackets:
        if b == ""("":
            depth += 1
        else:
            depth -= 1
        if depth < 0:
            return False
    return depth == 0
",human
59,"def largest_prime_factor(n: int):
    """"""Return the largest prime factor of n. Assume n > 1 and is not a prime.
    >>> largest_prime_factor(13195)
    29
    >>> largest_prime_factor(2048)
    2
    """"""
    i = 2
    while i * i <= n:
        if n % i:
            i += 1
        else:
            n //= i
    return n",lm
139,"def special_factorial(n):
    if n == 0:
        return 1
    else:
        return n * special_factorial(n - 1)",lm
157,"def right_angle_triangle(a, b, c):
    sides = [a, b, c]
    max_side = max(sides)
    sides.remove(max_side)
    return max_side**2 == (sides[0]**2 + sides[1]**2)",lm
84,"def solve(N):
    sum = 0
    while(N):
        if N % 2 == 1:
            sum += 1
        N = N // 2
    
    ans = str(bin(sum))[2:]
    return ans",lm
130,"def tri(n):

    def tri_helper(n, memo):
        if n == 0:
            return 0
        if n == 1:
            return 1
        if n == 2:
            return 1
        if n in memo:
            return memo[n]
        if n % 2 == 0:
            memo[n] = 1 + (n / 2)
        else:
            memo[n] = tri_helper(n - 1, memo) + tri_helper(n - 2, memo) + tri_helper(n + 1, memo)
        return memo[n]

    return [tri_helper(i, {}) for i in range(n + 1)]",lm
54,"def same_chars(s0: str, s1: str):
    return set(s0) == set(s1)
",human
73,"def smallest_change(arr):
    ans = 0
    for i in range(len(arr) // 2):
        if arr[i] != arr[len(arr) - i - 1]:
            ans += 1
    return ans
",human
102,"def choose_num(x, y):
    if x > y:
        return -1
    if y % 2 == 0:
        return y
    if x == y:
        return -1
    return y - 1
",human
47,"def median(l: list):
    """"""Return median of elements in the list l.
    >>> median([3, 1, 2, 4, 5])
    3
    >>> median([-10, 4, 6, 1000, 10, 20])
    15.0
    """"""
    l.sort()  # Sort the list.
    if len(l) % 2 == 1:  # If the length of the list is odd.
        return l[len(l) // 2]  # Return the middle element.
    else:  # If the length of the list is even.
        return (l[len(l) // 2 - 1] + l[len(l) // 2]) / 2  # Return the average of the two middle elements.",lm
54,"def same_chars(s0: str, s1: str):
    """"""
    Check if two words have the same characters.
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddeddabc')
    True
    >>> same_chars('abcd', 'dddddddabc')
    True
    >>> same_chars('dddddddabc', 'abcd')
    True
    >>> same_chars('eabcd', 'dddddddabc')
    False
    >>> same_chars('abcd', 'dddddddabce')
    False
    >>> same_chars('eabcdzzzz', 'dddzzzzzzzddddabc')
    False
    """"""
    char_freq = {}
    for char in s0:
        if char not in char_freq:
            char_freq[char] = 0
        char_freq[char] += 1
        
    for char in s1:
        if char not in char_freq or char_freq[char] == 0:
            return False
        char_freq[char] -= 1
        
    for char in char_freq:
        if char_freq[char] != 0:
            return False
        
    return True",lm
27,"def flip_case(string: str) -> str:
    """""" For a given string, flip lowercase characters to uppercase and uppercase to lowercase.
    >>> flip_case('Hello')
    'hELLO'
    """"""
    flipped_case = """"
    for char in string:
        if char.islower():
            flipped_case += char.upper()
        else:
            flipped_case += char.lower()
    return flipped_case",lm
17,"from typing import List


def parse_music(music_string: str) -> List[int]:
    music_dict = {
        'o': 4,
        'o|': 2,
        '.|': 1
    }

    music_beats = []

    for note in music_string:
        if note in music_dict:
            music_beats.append(music_dict[note])

    return music_beats",lm
37,"def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    >>> sort_even([1, 2, 3])
    [1, 2, 3]
    >>> sort_even([5, 6, 3, 4])
    [3, 6, 5, 4]
    """"""

    l_prime = []
    
    for i in range(len(l)):
        if i % 2 == 0:
            l_prime.append(0)
        else:
            l_prime.append(l[i])

    even_elements = [l[i] for i in range(len(l)) if i % 2 == 0]
    even_elements.sort()
    
    j = 0
    for i in range(len(l_prime)):
        if i % 2 == 0:
            l_prime[i] = even_elements[j]
            j += 1
    
    return l_prime",lm
36,"def fizz_buzz(n: int):
    """"""Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizz_buzz(50)
    0
    >>> fizz_buzz(78)
    2
    >>> fizz_buzz(79)
    3
    """"""
    count = 0
    for i in range(1, n):
        if i % 11 == 0 or i % 13 == 0:
            if '7' in str(i):
                count += str(i).count('7')
    return count",lm
122,"def add_elements(arr, k):
    return sum(elem for elem in arr[:k] if len(str(elem)) <= 2)
",human
26,"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    import collections
    c = collections.Counter(numbers)
    return [n for n in numbers if c[n] <= 1]
",human
130,"def tri(n):
    if n == 0:
        return [1]
    my_tri = [1, 3]
    for i in range(2, n + 1):
        if i % 2 == 0:
            my_tri.append(i / 2 + 1)
        else:
            my_tri.append(my_tri[i - 1] + my_tri[i - 2] + (i + 3) / 2)
    return my_tri
",human
30,"def get_positive(l: list):
    """"""Return only positive numbers in the list.
    >>> get_positive([-1, 2, -4, 5, 6])
    [2, 5, 6]
    >>> get_positive([5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10])
    [5, 3, 2, 3, 9, 123, 1]
    """"""
    return [x for x in l if x > 0]",lm
66,"def digitSum(s):
    if s == """": return 0
    return sum(ord(char) if char.isupper() else 0 for char in s)
",human
21,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    min_value = min(numbers)
    max_value = max(numbers)
    if min_value == max_value:
        return [0.0] * len(numbers)
    return [(num - min_value) / (max_value - min_value) for num in numbers]",lm
131,"def digits(n):
    product = 1
    for digit in str(n):
        int_digit = int(digit)
        if int_digit % 2 == 1:
            product *= int_digit
    if product == 1:
        return 0
    else:
        return product",lm
105,"def by_length(arr):
    if arr == []:
      return []
        
    names = [""One"", ""Two"", ""Three"", ""Four"", ""Five"", ""Six"", ""Seven"", ""Eight"", ""Nine""]
    
    cleaned_arr = []
    
    for num in arr:
      if 1 <= num <= 9:
        cleaned_arr.append(num)
    
    cleaned_arr.sort()
    cleaned_arr.reverse()
    
    result = []
    
    for num in cleaned_arr:
      result.append(names[num - 1])
    
    return result",lm
15,"def string_sequence(n: int) -> str:
    return ' '.join([str(x) for x in range(n + 1)])
",human
125,"def split_words(txt):
    if "" "" in txt:
        return txt.split()
    elif "","" in txt:
        return txt.replace(',',' ').split()
    else:
        return len([i for i in txt if i.islower() and ord(i)%2 == 0])
",human
90,"def next_smallest(lst):
    lst = sorted(set(lst))
    return None if len(lst) < 2 else lst[1]
",human
64,"FIX = """"""
Add more test cases.
""""""

def vowels_count(s):
    vowels = ""aeiouAEIOU""
    n_vowels = sum(c in vowels for c in s)
    if s[-1] == 'y' or s[-1] == 'Y':
        n_vowels += 1
    return n_vowels
",human
96,"def count_up_to(n):
    primes = []
    for i in range(2, n):
        is_prime = True
        for j in range(2, i):
            if i % j == 0:
                is_prime = False
                break
        if is_prime:
            primes.append(i)
    return primes

",human
3,"from typing import List


def below_zero(operations: List[int]) -> bool:
    balance = 0
    for operation in operations:
        balance += operation
        if balance < 0:
            return True
    return False",lm
60,"def sum_to_n(n: int):
    """"""sum_to_n is a function that sums numbers from 1 to n.
    >>> sum_to_n(30)
    465
    >>> sum_to_n(100)
    5050
    >>> sum_to_n(5)
    15
    >>> sum_to_n(10)
    55
    >>> sum_to_n(1)
    1
    """"""
    sum = 0
    for i in range(1, n + 1):
        sum += i
    return sum",lm
78,"def hex_key(num):
    primes = ('2', '3', '5', '7', 'B', 'D')
    total = 0
    for i in range(0, len(num)):
        if num[i] in primes:
            total += 1
    return total
",human
138,"def is_equal_to_sum_even(n):
    return n%2 == 0 and n >= 8
",human
99,"def closest_integer(value):

    num = float(value)
    int_num = int(num)
    decimal = abs(num - int_num)
    if decimal == 0.5:
        if int_num > 0:
            return int_num + 1
        else:
            return int_num - 1
    elif decimal > 0.5:
        return int_num + 1
    else:
        return int_num",lm
100,"def make_a_pile(n):
    res = [n]

    while n > 0:
        if n % 2 == 0:
            n += 1
        else:
            n -= 1
        res.append(n)

    return res",lm
88,"def sort_array(array):
    return [] if len(array) == 0 else sorted(array, reverse= (array[0]+array[-1]) % 2 == 0) 
",human
155,"def even_odd_count(num):
    num_str = str(abs(num))
    even_count = 0
    odd_count = 0
    for digit in num_str:
        digit = int(digit)
        if digit % 2 == 0:
            even_count += 1
        else:
            odd_count += 1
    return (even_count, odd_count)",lm
26,"from typing import List


def remove_duplicates(numbers: List[int]) -> List[int]:
    seen = set()
    result = []

    for number in numbers:
        if number not in seen:
            seen.add(number)
            result.append(number)

    return result",lm
110,"def exchange(lst1, lst2):

    # Count the number of even and odd elements in lst1 and lst2
    even_lst1 = 0
    odd_lst1 = 0
    even_lst2 = 0
    odd_lst2 = 0

    for num in lst1:
        if num % 2 == 0:
            even_lst1 += 1
        else:
            odd_lst1 += 1

    for num in lst2:
        if num % 2 == 0:
            even_lst2 += 1
        else:
            odd_lst2 += 1

    # Check if it is possible to exchange elements to make lst1 a list of only even numbers
    if even_lst2 >= odd_lst1:
        return ""YES""
    else:
        return ""NO""",lm
6,"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
",human
84,"def solve(N):
    return bin(sum(int(i) for i in str(N)))[2:]
",human
146,"def specialFilter(nums):
    count = 0
    for num in nums:
        if num > 10 and num%2==1:
            str_num = str(abs(num))
            if str_num[0] in '13579' and str_num[-1] in '13579':
                count += 1
    return count",lm
88,"def sort_array(array):
    if len(array) <= 0:
        return []

    first = array[0]
    last = array[-1]

    summ = first + last
    if summ % 2 == 0:
        array.sort(reverse=True)  # sort in descending order

    else:
        array.sort()  # sort in ascending order

    return array",lm
72,"def will_it_fly(q,w):

    # Check if the list is balanced (a palindrome)
    if q==q[::-1]:
        # Check if the sum of the elements is less than or equal to the maximum possible weight
        if sum(q)<=w:
            return True
    return False",lm
120,"def maximum(arr, k):
    arr.sort(reverse=True)
    return arr[:k]",lm
118,"def get_closest_vowel(word):
    vowels = [""A"", ""E"", ""I"", ""O"", ""U"", ""a"", ""e"", ""i"", ""o"", ""u""]
    
    closest_vowel = """"
    min_distance = len(word)
    
    for i in range(len(word) - 1, 0, -1):
        if word[i] in vowels and (word[i - 1] not in vowels and word[i + 1] not in vowels):
            distance = len(word) - i - 1
            if distance < min_distance:
                min_distance = distance
                closest_vowel = word[i]
                
    return closest_vowel",lm
109,"def move_one_ball(arr):
    if len(arr)==0:
      return True
    sorted_array=sorted(arr)
    my_arr=[]
    
    min_value=min(arr)
    min_index=arr.index(min_value)
    my_arr=arr[min_index:]+arr[0:min_index]
    for i in range(len(arr)):
      if my_arr[i]!=sorted_array[i]:
        return False
    return True
",human
30,"def get_positive(l: list):
    return [e for e in l if e > 0]
",human
4,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    deviations = [abs(number - mean) for number in numbers]
    return sum(deviations) / len(deviations)",lm
152,"def compare(game,guess):
    comp = []
    for i in range(len(game)):
      comp.append(abs(game[i]-guess[i]))
    return comp",lm
131,"def digits(n):
    product = 1
    odd_count = 0
    for digit in str(n):
        int_digit = int(digit)
        if int_digit%2 == 1:
            product= product*int_digit
            odd_count+=1
    if odd_count ==0:
        return 0
    else:
        return product
",human
115,"def max_fill(grid, capacity):
    import math

    wells = 0
    for row in grid:
        for bucket in row:
            wells += bucket

    return math.ceil(wells / capacity)",lm
7,"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    return [string for string in strings if substring in string]",lm
121,"def solution(lst):
    sum = 0

    for i in range(0, len(lst)):
      if i%2 == 0 and lst[i]%2 == 1:
          sum += lst[i]
    
    return sum",lm
95,"def check_dict_case(dict):
    if not dict:
        return False

    keys = list(dict.keys())

    is_lower = all(key.islower() for key in keys)
    is_upper = all(key.isupper() for key in keys)

    return is_lower or is_upper",lm
86,"def anti_shuffle(s):
    ordered_str = """"
    words = s.split()
    for word in words:
        ordered_word = ''.join(sorted(word))
        ordered_str += ordered_word + ' '
    ordered_str = ordered_str.rstrip()
    return ordered_str",lm
153,"def Strongest_Extension(class_name, extensions):
    max_strength = float('-inf')
    strongest_extension = """"
    for extension in extensions:
        cap = 0
        sm = 0
        for char in extension:
            if char.isupper():
                cap += 1
            elif char.islower():
                sm += 1
        strength = cap - sm
        if strength > max_strength:
            max_strength = strength
            strongest_extension = extension
    
    return ""{}.{}"".format(class_name, strongest_extension)",lm
89,"def encrypt(s):
    d = 'abcdefghijklmnopqrstuvwxyz'
    out = ''
    for c in s:
        if c in d:
            out += d[(d.index(c)+2*2) % 26]
        else:
            out += c
    return out
",human
65,"def circular_shift(x, shift):
    x = str(x)
    l = len(x)
    shift %= l
    x = x[l-shift:] + x[:l-shift]
    return x",lm
67,"def fruit_distribution(s,n):
    lis = list()
    for i in s.split(' '):
        if i.isdigit():
            lis.append(int(i))
    return n - sum(lis)
",human
10,"def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
",human
53,"def add(x: int, y: int):
    return x + y
",human
142,"def sum_squares(lst):
    ""
    result =[]
    for i in range(len(lst)):
        if i %3 == 0:
            result.append(lst[i]**2)
        elif i % 4 == 0 and i%3 != 0:
            result.append(lst[i]**3)
        else:
            result.append(lst[i])
    return sum(result)
",human
111,"def histogram(test):
    dict1={}
    list1=test.split("" "")
    t=0

    for i in list1:
        if(list1.count(i)>t) and i!='':
            t=list1.count(i)
    if t>0:
        for i in list1:
            if(list1.count(i)==t):
                
                dict1[i]=t
    return dict1
",human
110,"def exchange(lst1, lst2):
    odd = 0
    even = 0
    for i in lst1:
        if i%2 == 1:
            odd += 1
    for i in lst2:
        if i%2 == 0:
            even += 1
    if even >= odd:
        return ""YES""
    return ""NO""
            
",human
159,"def eat(number, need, remaining):
    if(need <= remaining):
        return [ number + need , remaining-need ]
    else:
        return [ number + remaining , 0]
",human
