idx,code,label
13,"import java.util.*;
import java.lang.*;

class Solution {
    public int greatestCommonDivisor(int a, int b) {
        if (a == 0 || b == 0) {
            return a + b;
        }
        if (a == b) {
            return a;
        }
        if (a > b) {
            return greatestCommonDivisor(a % b, b);
        } else {
            return greatestCommonDivisor(a, b % a);
        }
    }
}",human
11,"import java.util.*;
import java.lang.*;

class Solution {
    public String stringXor(String a, String b) {
        StringBuilder result = new StringBuilder();
        for (int i = 0; i < a.length(); i++) {
            if (a.charAt(i) == b.charAt(i)) {
                result.append(""0"");
            } else {
                result.append(""1"");
            }
        }
        return result.toString();
    }
}",human
9,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> rollingMax(List<Integer> numbers) {
        List<Integer> result = new ArrayList<>();
        if (numbers.size() == 0) {
            return result;
        }
        int rollingMax = numbers.get(0);
        result.add(rollingMax);

        for (int i = 1; i < numbers.size(); i++) {
            if (numbers.get(i) > rollingMax) {
                rollingMax = numbers.get(i);
            }
            result.add(rollingMax);
        }

        return result;
    }
}",human
72,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean willItFly(List<Integer> q, int w) {
        if (q.stream().reduce(0, Integer::sum) > w) {
            return false;
        }
        int i = 0, j = q.size() - 1;
        while (i < j) {
            if (!Objects.equals(q.get(i), q.get(j))) {
                return false;
            }
            i += 1;
            j -= 1;
        }
        return true;
    }
}",human
116,"import java.util.*;
import java.lang.*;

class Solution {
    /**
     * In this Kata, you have to sort an array of non-negative integers according to
     * number of ones in their binary representation in ascending order.
     * For similar number of ones, sort based on decimal value.
     *
     * @param arr the list of integers to be sorted
     * @return the sorted list of integers
     */
    public List<Integer> sortArray(List<Integer> arr) {
        // Implement your solution here
        
    }
}",lm
22,"import java.util.*;

class Solution {
    /**
     * Filter given list of any values only for integers
     *
     * @param values the list of values to filter
     * @return the list of integers
     */
    public List<Integer> filterIntegers(List<Object> values) {
        List<Integer> integers = new ArrayList<>();

        for (Object value : values) {
            if (value instanceof Integer) {
                integers.add((Integer) value);
            }
        }

        return integers;
    }
}",lm
62,"import java.util.*;

class Solution {
    /**
     * xs represent coefficients of a polynomial.
     * xs[0] + xs[1] * x + xs[2] * x^2 + ....
     * Return derivative of this polynomial in the same form.
     * 
     * @param xs list of integer coefficients representing the polynomial
     * @return the derivative of the polynomial
     */
    public List<Integer> derivative(List<Integer> xs) {
        List<Integer> derivative = new ArrayList<>();
        
        for (int i = 1; i < xs.size(); i++) {
            derivative.add(i * xs.get(i));
        }
        
        return derivative;
    }
}",lm
36,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Return the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.
    >>> fizzBuzz(50)
    0
    >>> fizzBuzz(78)
    2
    >>> fizzBuzz(79)
    3
     */
    public int fizzBuzz(int n) {
        int count = 0;
        for (int i = 1; i < n; i++) {
            if (i % 11 == 0 || i % 13 == 0) {
                count += countSevens(i);
            }
        }
        return count;
    }

    private int countSevens(int num) {
        int count = 0;
        while (num > 0) {
            if (num % 10 == 7) {
                count++;
            }
            num /= 10;
        }
        return count;
    }
}",lm
12,"import java.util.*;
import java.lang.*;

class Solution {
    public Optional<String> longest(List<String> strings) {
        if (strings.isEmpty()) {
            return Optional.empty();
        }
        String longest = strings.get(0);
        for (String s : strings) {
            if (s.length() > longest.length()) {
                longest = s;
            }
        }
        return Optional.of(longest);
    }
}",human
38,"import java.util.*;

class Solution {
    /**
    returns encoded string by cycling groups of three characters.
     */
    public String encodeCyclic(String s) {
        // split string to groups. Each of length 3.
        List<String> groups = new ArrayList<>();
        for (int i = 0; i < s.length(); i += 3) {
            groups.add(s.substring(i, Math.min(i + 3, s.length())));
        }
        // cycle elements in each group. Unless group has fewer elements than 3.
        for (int i = 0; i < groups.size(); i++) {
            if (groups.get(i).length() == 3) {
                groups.set(i, groups.get(i).substring(1) + groups.get(i).charAt(0));
            }
        }
        return String.join("""", groups);
    }

    /**
    takes as input string encoded with encodeCyclic function. Returns decoded string.
     */
    public String decodeCyclic(String s) {
        // TODO: Implement the decoding logic

        return null;
    }
}",lm
97,"import java.util.*;
import java.lang.*;

class Solution {
    public int multiply(int a, int b) {
        return Math.abs(a % 10) * Math.abs(b % 10);
    }
}",human
136,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Optional<Integer>> largestSmallestIntegers(List<Integer> lst) {
        Optional<Integer> largestNegative = Optional.empty();
        Optional<Integer> smallestPositive = Optional.empty();
        
        for (Integer num : lst) {
            if (num < 0 && (!largestNegative.isPresent() || num > largestNegative.get())) {
                largestNegative = Optional.of(num);
            }
            if (num > 0 && (!smallestPositive.isPresent() || num < smallestPositive.get())) {
                smallestPositive = Optional.of(num);
            }
        }
        
        return Arrays.asList(largestNegative, smallestPositive);
    }
}",lm
57,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean monotonic(List<Integer> l) {
        List<Integer> l1 = new ArrayList<>(l), l2 = new ArrayList<>(l);
        Collections.sort(l1);
        l2.sort(Collections.reverseOrder());
        return l.equals(l1) || l.equals(l2);
    }
}",human
20,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Double> findClosestElements(List<Double> numbers) {
        List<Double> closest_pair = new ArrayList<>();
        closest_pair.add(numbers.get(0));
        closest_pair.add(numbers.get(1));
        double distance = Math.abs(numbers.get(1) - numbers.get(0));
        for (int i = 0; i < numbers.size(); i++) {
            for (int j = i + 1; j < numbers.size(); j++) {
                if (Math.abs(numbers.get(i) - numbers.get(j)) < distance) {
                    closest_pair.clear();
                    closest_pair.add(numbers.get(i));
                    closest_pair.add(numbers.get(j));
                    distance = Math.abs(numbers.get(i) - numbers.get(j));
                }
            }
        }
        Collections.sort(closest_pair);
        return closest_pair;
    }
}",human
117,"import java.util.ArrayList;
import java.util.List;

class Solution {
    public List<String> selectWords(String s, int n) {
        List<String> result = new ArrayList<>();
        
        if (s.isEmpty()) {
            return result;
        }
        
        String[] words = s.split("" "");
        
        for (String word : words) {
            int consonantCount = 0;
            
            for (char c : word.toCharArray()) {
                if (isConsonant(c)) {
                    consonantCount++;
                }
            }
            
            if (consonantCount == n) {
                result.add(word);
            }
        }
        
        return result;
    }
    
    private boolean isConsonant(char c) {
        c = Character.toLowerCase(c);
        return c >= 'a' && c <= 'z' && c != 'a' && c != 'e' && c != 'i' && c != 'o' && c != 'u';
    }
}",lm
93,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Write a function that takes a message, and encodes in such a
    way that it swaps case of all letters, replaces all vowels in
    the message with the letter that appears 2 places ahead of that
    vowel in the english alphabet.
    Assume only letters.

    Examples:
    >>> encode(""test"")
    ""TGST""
    >>> encode(""This is a message"")
    ""tHKS KS C MGSSCGG""
     */
    public String encode(String message) {
        StringBuilder encodedMessage = new StringBuilder();

        for (char letter : message.toCharArray()) {
            if (Character.isLetter(letter)) {
                if (Character.isUpperCase(letter)) {
                    encodedMessage.append(Character.toLowerCase(letter));
                } else {
                    encodedMessage.append(Character.toUpperCase(letter));
                }
            } else {
                encodedMessage.append(letter);
            }
        }

        for (int i = 0; i < encodedMessage.length(); i++) {
            char letter = encodedMessage.charAt(i);
            if (isVowel(letter)) {
                encodedMessage.setCharAt(i, (char) (letter + 2));
            }
        }

        return encodedMessage.toString();
    }

    private boolean isVowel(char letter) {
        char lowerCaseLetter = Character.toLowerCase(letter);
        return lowerCaseLetter == 'a' || lowerCaseLetter == 'e' || lowerCaseLetter == 'i' || lowerCaseLetter == 'o' || lowerCaseLetter == 'u';
    }
}",lm
162,"import java.math.BigInteger;
import java.security.*;
import java.util.*;
import java.lang.*;

class Solution {
    public Optional<String> stringToMd5(String text) throws NoSuchAlgorithmException {
        if (text.isEmpty()) {
            return Optional.empty();
        }

        String md5 = new BigInteger(1, java.security.MessageDigest.getInstance(""MD5"").digest(text.getBytes())).toString(16);
        md5 = ""0"".repeat(32 - md5.length()) + md5;
        return Optional.of(md5);
    }
}",human
42,"import java.util.*;
import java.lang.*;
import java.util.stream.Collectors;

class Solution {
    /**
    Return list with elements incremented by 1.
    >>> incrList(Arrays.asList(1, 2, 3))
    [2, 3, 4]
    >>> incrList(Arrays.asList(5, 3, 5, 2, 3, 3, 9, 0, 123))
    [6, 4, 6, 3, 4, 4, 10, 1, 124]
     */
    public List<Integer> incrList(List<Integer> l) {
        return l.stream().map(i -> i + 1).collect(Collectors.toList());
    }
}",lm
66,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Write a function that takes a string as input and returns the sum of the upper characters only'
    ASCII codes.

    Examples:
        digitSum("""") => 0
        digitSum(""abAB"") => 131
        digitSum(""abcCd"") => 67
        digitSum(""helloE"") => 69
        digitSum(""woArBld"") => 131
        digitSum(""aAaaaXa"") => 153
     */
    public int digitSum(String s) {
        int sum = 0;
        for (int i = 0; i < s.length(); i++) {
            char c = s.charAt(i);
            if (Character.isUpperCase(c)) {
                sum += (int) c;
            }
        }
        return sum;
    }
}",lm
85,"import java.util.*;
import java.lang.*;

class Solution {
    public int add(List<Integer> lst) {
        int sum = 0;
        for (int i = 1; i < lst.size(); i += 2) {
            if (lst.get(i) % 2 == 0) {
                sum += lst.get(i);
            }
        }
        return sum;
    }
}",human
23,"import java.util.*;
import java.lang.*;

class Solution {
    /**
     * Return length of given string
     * >>> strlen("""")
     * 0
     * >>> strlen(""abc"")
     * 3
     */
    public int strlen(String string) {
        return string.length();
    }
}",lm
68,"import java.util.*;

class Solution {
    public List<Integer> pluck(List<Integer> arr) {
        List<Integer> result = new ArrayList<>();
        
        int smallestEvenIndex = -1;
        int smallestEvenValue = Integer.MAX_VALUE;
        
        for (int i = 0; i < arr.size(); i++) {
            int value = arr.get(i);
            
            if (value % 2 == 0 && value < smallestEvenValue) {
                smallestEvenValue = value;
                smallestEvenIndex = i;
            }
        }
        
        if (smallestEvenIndex != -1) {
            result.add(smallestEvenValue);
            result.add(smallestEvenIndex);
        }
        
        return result;
    }
}",lm
87,"import java.util.*;
import java.lang.*;

class Solution {
    public List<List<Integer>> getRow(List<List<Integer>> lst, int x) {
        List<List<Integer>> coords = new ArrayList<>();
        for (int i = 0; i < lst.size(); i++) {
            List<List<Integer>> row = new ArrayList<>();
            for (int j = lst.get(i).size() - 1; j >= 0; j--) {
                if (lst.get(i).get(j) == x) {
                    row.add(Arrays.asList(i, j));
                }
            }
            coords.addAll(row);
        }
        return coords;
    }
}",human
45,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Given length of a side and high return area for a triangle.
    >>> triangleArea(5, 3)
    7.5
     */
    public double triangleArea(double a, double h) {
        // Calculate the area of the triangle using the formula: area = (base * height) / 2
        double area = (a * h) / 2;

        return area;
    }
}",lm
110,"import java.util.*;

class Solution {
    public String exchange(List<Integer> lst1, List<Integer> lst2) {
        // Implementation goes here
    }
}",lm
47,"import java.util.*;
import java.lang.*;

class Solution {
    public double median(List<Integer> l) {
        List<Integer> list = l;
        Collections.sort(list);
        if (l.size() % 2 == 1) {
            return l.get(l.size() / 2);
        } else {
            return (l.get(l.size() / 2 - 1) + l.get(l.size() / 2)) / 2.0;
        }
    }
}",human
131,,lm
135,,lm
48,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean isPalindrome(String text) {
        for (int i = 0; i < text.length(); i++) {
            if (text.charAt(i) != text.charAt(text.length() - 1 - i)) {
                return false;
            }
        }
        return true;
    }
}",human
120,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> maximum(List<Integer> arr, int k) {
        if (k == 0) {
            return List.of();
        }
        List<Integer> arr_sort = new ArrayList<>(arr);
        Collections.sort(arr_sort);
        return arr_sort.subList(arr_sort.size() - k, arr_sort.size());
    }
}",human
4,"import java.util.*;
import java.lang.*;

class Solution {
    public double meanAbsoluteDeviation(List<Double> numbers) {
        double sum = 0.0;
        for (double num : numbers) {
            sum += num;
        }
        double mean = sum / numbers.size();
        double sum_abs_diff = 0.0;
        for (double num : numbers) {
            sum_abs_diff += Math.abs(num - mean);
        }
        return sum_abs_diff / numbers.size();
    }
}",human
17,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> parseMusic(String string) {
        String[] notes = string.split("" "");
        List<Integer> result = new ArrayList<>();
        for (String s : notes) {
            switch (s) {
                case ""o"" -> result.add(4);
                case ""o|"" -> result.add(2);
                case "".|"" -> result.add(1);
            }
        }
        return result;
    }
}",human
141,"import java.util.*;
import java.lang.*;

class Solution {
    /**
     * Create a function which takes a string representing a file's name, and returns
     * ""Yes"" if the the file's name is valid, and returns ""No"" otherwise.
     * A file's name is considered to be valid if and only if all the following conditions
     * are met:
     * - There should not be more than three digits ('0'-'9') in the file's name.
     * - The file's name contains exactly one dot '.'
     * - The substring before the dot should not be empty, and it starts with a letter from
     * the latin alphapet ('a'-'z' and 'A'-'Z').
     * - The substring after the dot should be one of these: [""txt"", ""exe"", ""dll""]
     * Examples:
     * file_name_check(""example.txt"") # => ""Yes""
     * file_name_check(""1example.dll"") # => ""No"" (the name should start with a latin alphapet letter)
     */
    public String filenameCheck(String file_name) {
        // Check for the number of digits
        int digitCount = 0;
        for (char c : file_name.toCharArray()) {
            if (Character.isDigit(c)) {
                digitCount++;
            }
        }
        if (digitCount > 3) {
            return ""No"";
        }
        
        // Check for the presence of exactly one dot
        int dotCount = 0;
        for (char c : file_name.toCharArray()) {
            if (c == '.') {
                dotCount++;
            }
        }
        if (dotCount != 1) {
            return ""No"";
        }
        
        // Check the substring before the dot
        String[] parts = file_name.split(""\\."");
        if (parts.length != 2 || parts[0].isEmpty() || !Character.isLetter(parts[0].charAt(0))) {
            return ""No"";
        }
        
        // Check the substring after the dot
        String extension = parts[1];
        if (!extension.equals(""txt"") && !extension.equals(""exe"") && !extension.equals(""dll"")) {
            return ""No"";
        }
        
        return ""Yes"";
    }
}",lm
27,"import java.util.*;
import java.lang.*;

class Solution {
    public String flipCase(String string) {
        StringBuilder sb = new StringBuilder();
        for (int i = 0; i < string.length(); i++) {
            if (Character.isLowerCase(string.charAt(i))) {
                sb.append(Character.toUpperCase(string.charAt(i)));
            } else {
                sb.append(Character.toLowerCase(string.charAt(i)));
            }
        }
        return sb.toString();
    }
}",human
156,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Given a positive integer, obtain its roman numeral equivalent as a string,
    and return it in lowercase.
    Restrictions: 1 <= num <= 1000

    Examples:
    >>> intToMiniRoman(19) == ""xix""
    >>> intToMiniRoman(152) == ""clii""
    >>> intToMiniRoman(426) == ""cdxxvi""
     */
    public String intToMiniRoman(int number) {
        // Your implementation here
    }
}",lm
159,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> eat(int number, int need, int remaining) {
        if (need <= remaining) {
            return Arrays.asList(number + need, remaining - need);
        } else {
            return Arrays.asList(number + remaining, 0);
        }
    }
}",human
145,"import java.util.*;

class Solution {
    /**
     * Write a function which sorts the given list of integers
     * in ascending order according to the sum of their digits.
     * Note: if there are several items with similar sum of their digits,
     * order them based on their index in original list.
     *
     * @param nums the list of integers to be sorted
     * @return the sorted list of integers
     */
    public List<Integer> orderByPoints(List<Integer> nums) {
        Collections.sort(nums, new Comparator<Integer>() {
            @Override
            public int compare(Integer num1, Integer num2) {
                int sum1 = computeDigitSum(num1);
                int sum2 = computeDigitSum(num2);

                if (sum1 == sum2) {
                    return nums.indexOf(num1) - nums.indexOf(num2);
                }

                return sum1 - sum2;
            }
        });

        return nums;
    }

    private int computeDigitSum(int num) {
        int sum = 0;
        num = Math.abs(num);

        while (num > 0) {
            sum += num % 10;
            num /= 10;
        }

        return sum;
    }
}",lm
55,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Return n-th Fibonacci number.
    >>> fib(10)
    55
    >>> fib(1)
    1
    >>> fib(8)
    21
     */
    public int fib(int n) {
        if (n <= 1) {
            return n;
        } else {
            return fib(n - 1) + fib(n - 2);
        }
    }
}",lm
1,"import java.util.*;
import java.lang.*;

class Solution {
    public List<String> separateParenGroups(String paren_string) {
        List<String> result = new ArrayList<>();
        StringBuilder sb = new StringBuilder();
        
        int openCount = 0;
        for (char c : paren_string.toCharArray()) {
            if (c == '(') {
                openCount++;
                if (openCount > 1) {
                    sb.append(c);
                }
            } else if (c == ')') {
                openCount--;
                if (openCount > 0) {
                    sb.append(c);
                } else {
                    result.add(sb.toString());
                    sb = new StringBuilder();
                }
            } else if (c != ' ') {
                sb.append(c);
            }
        }
        
        return result;
    }
}",lm
58,"import java.util.*;
import java.lang.*;

class Solution {
    /**
    Return sorted unique common elements for two lists.
    >>> common(Arrays.asList(1, 4, 3, 34, 653, 2, 5), Arrays.asList(5, 7, 1, 5, 9, 653, 121))
    [1, 5, 653]
    >>> common(Arrays.asList(5, 3, 2, 8), Arrays.asList(3, 2))
    [2, 3]
     */
    public List<Integer> common(List<Integer> l1, List<Integer> l2) {
        List<Integer> commonElements = new ArrayList<>();
      
        for (Integer num : l1) {
            if (l2.contains(num) && !commonElements.contains(num)) {
                commonElements.add(num);
            }
        }
      
        Collections.sort(commonElements);
      
        return commonElements;
    }
}",lm
108,"import java.util.*;

class Solution {
    /**
    Write a function countNums which takes an array of integers and returns
    the number of elements which has a sum of digits > 0.
    If a number is negative, then its first signed digit will be negative:
    e.g. -123 has signed digits -1, 2, and 3.
    >>> countNums(Arrays.asList()) == 0
    >>> countNums(Arrays.asList(-1, 11, -11)) == 1
    >>> countNums(Arrays.asList(1, 1, 2)) == 3
     */
    public int countNums(List<Integer> arr) {
        int count = 0;
        
        for (int num : arr) {
            if (sumDigits(num) > 0) {
                count++;
            }
        }
        
        return count;
    }
    
    private int sumDigits(int num) {
        int sum = 0;
        
        while (num != 0) {
            int digit = num % 10;
            sum += Math.abs(digit);
            num /= 10;
        }
        
        return sum;
    }
}",lm
30,"import java.util.*;

class Solution {
    /**
    Return only positive numbers in the list.
    >>> getPositive(Arrays.asList(-1, 2, -4, 5, 6))
    [2, 5, 6]
    >>> getPositive(Arrays.asList(5, 3, -5, 2, -3, 3, 9, 0, 123, 1, -10))
    [5, 3, 2, 3, 9, 123, 1]
     */
    public List<Integer> getPositive(List<Integer> l) {
        List<Integer> positiveNumbers = new ArrayList<>();

        for (int num : l) {
            if (num > 0) {
                positiveNumbers.add(num);
            }
        }

        return positiveNumbers;
    }
}",lm
75,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean isMultiplyPrime(int a) {
        class IsPrime {
            public static boolean is_prime(int n) {
                for (int j = 2; j < n; j++) {
                    if (n % j == 0) {
                        return false;
                    }
                }
                return true;
            }
        }
        for (int i = 2; i < 101; i++) {
            if (!IsPrime.is_prime(i)) {
                continue;
            }
            for (int j = i; j < 101; j++) {
                if (!IsPrime.is_prime(j)) {
                    continue;
                }
                for (int k = j; k < 101; k++) {
                    if (!IsPrime.is_prime(k)) {
                        continue;
                    }
                    if (i * j * k == a) {
                        return true;
                    }
                }
            }
        }
        return false;
    }
}",human
95,"public class Solution {

    public boolean checkDictCase(Map<Object, Object> dict) {
        // Check if the map is empty
        if (dict.isEmpty()) {
            return false;
        }

        boolean lowercase = true;
        boolean uppercase = true;

        // Iterate over the map and check the case of the keys
        for (Object key : dict.keySet()) {
            if (key instanceof String) {
                String keyString = (String) key;
                if (!keyString.equals(keyString.toLowerCase())) {
                    lowercase = false;
                }
                if (!keyString.equals(keyString.toUpperCase())) {
                    uppercase = false;
                }
            } else {
                // The key is not a string, return false
                return false;
            }
        }

        // Return true if all keys are either lowercase or uppercase, false otherwise
        return lowercase || uppercase;
    }
}",lm
22,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> filterIntergers(List<Object> values) {
        List<Integer> result = new ArrayList<>();
        for (Object x : values) {
            if (x instanceof Integer) {
                result.add((Integer) x);
            }
        }
        return result;
    }
}",human
80,"import java.util.*;
import java.lang.*;

class Solution {
    public boolean isHappy(String s) {
        if (s.length() < 3) {
            return false;
        }

        for (int i = 0; i < s.length() - 2; i++) {
            if (s.charAt(i) == s.charAt(i + 1) || s.charAt(i + 1) == s.charAt(i + 2) || s.charAt(i) == s.charAt(i + 2)) {
                return false;
            }
        }
        return true;
    }
}",human
135,"import java.util.*;
import java.lang.*;

class Solution {
    public int canArrange(List<Integer> arr) {
        int ind = -1, i = 1;
        while (i < arr.size()) {
            if (arr.get(i) < arr.get(i - 1)) {
                ind = i;
            }
            i += 1;
        }
        return ind;
    }
}",human
117,"import java.util.*;
import java.lang.*;

class Solution {
    public List<String> selectWords(String s, int n) {
        List<String> result = new ArrayList<>();
        for (String word : s.split("" "")) {
            int n_consonants = 0;
            for (char c : word.toCharArray()) {
                c = Character.toLowerCase(c);
                if (""aeiou"".indexOf(c) == -1) {
                    n_consonants += 1;
                }
            }
            if (n_consonants == n) {
                result.add(word);
            }
        }
        return result;
    }
}",human
6,"import java.util.*;
import java.lang.*;

class Solution {
    public List<Integer> parseNestedParens(String paren_string) {
        String[] groups = paren_string.split("" "");
        List<Integer> result = new ArrayList<>(List.of());
        for (String group : groups) {
            if (group.length() > 0) {
                int depth = 0;
                int max_depth = 0;
                for (char c : group.toCharArray()) {
                    if (c == '(') {
                        depth += 1;
                        max_depth = Math.max(depth, max_depth);
                    } else {
                        depth -= 1;
                    }
                }
                result.add(max_depth);
            }
        }
        return result;
    }
}",human
157,"class Solution {
    public boolean rightAngleTriangle(int a, int b, int c) {
        // Check if the given sides form a right-angled triangle
        if (a * a + b * b == c * c || a * a + c * c == b * b || b * b + c * c == a * a) {
            return true;
        } else {
            return false;
        }
    }
}",lm
72,"import java.util.*;

class Solution {
    /**
    Write a function that returns True if the object q will fly, and False otherwise.
    The object q will fly if it's balanced (it is a palindromic list) and the sum of its elements is less than or equal the maximum possible weight w.

    Example:
    willItFly(Arrays.asList(1, 2), 5) -> false
    # 1+2 is less than the maximum possible weight, but it's unbalanced.

    willItFly(Arrays.asList(3, 2, 3), 1) -> false
    # it's balanced, but 3+2+3 is more than the maximum possible weight.

    willItFly(Arrays.asList(3, 2, 3), 9) -> true
    # 3+2+3 is less than the maximum possible weight, and it's balanced.

    willItFly(Arrays.asList(3), 5) -> true
    # 3 is less than the maximum possible weight, and it's balanced.
     */
    public boolean willItFly(List<Integer> q, int w) {
        // Check if the list is palindromic
        int n = q.size();
        for (int i = 0; i < n / 2; i++) {
            if (!q.get(i).equals(q.get(n - i - 1))) {
                return false;
            }
        }
        
        // Check if the sum of elements is less than or equal to maximum possible weight
        int sum = 0;
        for (int num : q) {
            sum += num;
        }
        return sum <= w;
    }
}",lm
76,,lm
28,"import java.util.*;
import java.lang.*;

class Solution {
    public String concatenate(List<String> strings) {
        return String.join("""", strings);
    }
}",human
35,"import java.util.*;
import java.lang.*;

class Solution {
    public int maxElement(List<Integer> l) {
        return Collections.max(l);
    }
}",human
53,"import java.util.*;
import java.lang.*;

class Solution {
    /**
     * Add two numbers x and y
     *
     * @param x the first number to add
     * @param y the second number to add
     * @return the sum of x and y
     */
    public int add(int x, int y) {
        return x + y;
    }
}",lm
129,"import java.util.*;

class Solution {
    public List<Integer> minPath(List<List<Integer>> grid, int k) {
        // Your code implementation here
        
        List<Integer> path = new ArrayList<>(); // Placeholder for the path
        
        // Your implementation to find the minimum path goes here
        
        
        return path;
    }
}",lm
