idx,code,label
14,"from typing import List


def all_prefixes(string: str) -> List[str]:
    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
",human
21,"from typing import List


def rescale_to_unit(numbers: List[float]) -> List[float]:
    min_number = min(numbers)
    max_number = max(numbers)
    return [(x - min_number) / (max_number - min_number) for x in numbers]
",human
70,"def strange_sort_list(lst):
    sorted_lst = []
    lst.sort()
    while lst:
        sorted_lst.append(lst.pop(0))
        if lst:
            sorted_lst.append(lst.pop(-1))
    return sorted_lst",lm
124,"def valid_date(date):
    parts = date.split('-')
    if len(parts) != 3:
        return False
    
    month = int(parts[0])
    day = int(parts[1])
    year = int(parts[2])
    
    if month < 1 or month > 12:
        return False
    
    if day < 1 or day > 31:
        return False
    
    if month == 2:
        if day > 29:
            return False
        elif day == 29:
            if (year % 4 != 0) or (year % 100 == 0 and year % 400 != 0):
                return False
    
    if (month == 4 or month == 6 or month == 9 or month == 11) and day > 30:
        return False
    
    return True",lm
75,"def is_multiply_prime(a):
    def is_prime(n):
        for j in range(2,n):
            if n%j == 0:
                return False
        return True

    for i in range(2,101):
        if not is_prime(i): continue
        for j in range(2,101):
            if not is_prime(j): continue
            for k in range(2,101):
                if not is_prime(k): continue
                if i*j*k == a: return True
    return False
",human
128,"def prod_signs(arr):
    if len(arr) == 0:
        return None

    sign_product = 1
    magnitude_sum = 0

    for num in arr:
        sign = 0 if num == 0 else (1 if num > 0 else -1)
        sign_product *= sign
        magnitude_sum += abs(num)

    return magnitude_sum * sign_product",lm
48,"def is_palindrome(text: str):
    return text == text[::-1]",lm
147,"def get_max_triples(n):
    A = [i*i - i + 1 for i in range(1,n+1)]
    ans = []
    for i in range(n):
        for j in range(i+1,n):
            for k in range(j+1,n):
                if (A[i]+A[j]+A[k])%3 == 0:
                    ans += [(A[i],A[j],A[k])]
    return len(ans)
",human
91,"def is_bored(S):
    boredoms = 0
    sentences = S.split('. ')  # split the string into sentences
    for sentence in sentences:
        if sentence.startswith(""I""):
            boredoms += 1
    return boredoms",lm
34,"def unique(l: list):
    return sorted(list(set(l)))
",human
3,"from typing import List


def below_zero(operations: List[int]) -> bool:
    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
",human
137,"def compare_one(a, b):
    temp_a, temp_b = a, b
    if isinstance(temp_a, str): temp_a = temp_a.replace(',','.')
    if isinstance(temp_b, str): temp_b = temp_b.replace(',','.')
    if float(temp_a) == float(temp_b): return None
    return a if float(temp_a) > float(temp_b) else b 
",human
29,"from typing import List


def filter_by_prefix(strings: List[str], prefix: str) -> List[str]:
    return [x for x in strings if x.startswith(prefix)]
",human
47,"def median(l: list):
    l.sort()
    n = len(l)
    mid = n // 2
    if n % 2 == 0:
        return (l[mid - 1] + l[mid]) / 2
    else:
        return l[mid]",lm
39,"def prime_fib(n: int) -> int:
    """"""
    prime_fib returns n-th number that is a Fibonacci number and it's also prime.
    """"""
    def is_prime(number: int):
        if number < 2:
            return False
        for divisor in range(2, int(number**0.5) + 1):
            if number % divisor == 0:
                return False
        return True

    fib = [0, 1]
    i = 2
    while True:
        fib.append(fib[i - 1] + fib[i - 2])
        if is_prime(fib[i]):
            n -= 1
            if n == 0:
                return fib[i]
        i += 1",lm
143,"def words_in_sentence(sentence):
    new_lst = []
    for word in sentence.split():
        flg = 0
        if len(word) == 1:
            flg = 1
        for i in range(2, len(word)):
            if len(word)%i == 0:
                flg = 1
        if flg == 0 or len(word) == 2:
            new_lst.append(word)
    return "" "".join(new_lst)
",human
106,"def f(n):
    ret = []
    for i in range(1,n+1):
        if i%2 == 0:
            x = 1
            for j in range(1,i+1): x *= j
            ret += [x]
        else:
            x = 0
            for j in range(1,i+1): x += j
            ret += [x]
    return ret
",human
89,"def encrypt(s):
    enc_str = """"

    for char in s:
        if char.isalpha():
            ascii_val = ord(char)
            shifted_ascii = ascii_val + 2 * 2
            if char.isupper():
                if shifted_ascii > ord(""Z""):
                    shifted_ascii -= 26
            else:
                if shifted_ascii > ord(""z""):
                    shifted_ascii -= 26
            enc_str += chr(shifted_ascii)
        else:
            enc_str += char
    
    return enc_str",lm
45,"def triangle_area(a, h):
    area = (a * h) / 2
    return area",lm
66,"def digitSum(s):
    if s == """": return 0
    return sum(ord(char) if char.isupper() else 0 for char in s)
",human
31,"def is_prime(n):
    if n < 2:
        return False
    for i in range(2, int(n**0.5) + 1):
        if n % i == 0:
            return False
    return True",lm
162,"def string_to_md5(text):
    import hashlib
    return hashlib.md5(text.encode('ascii')).hexdigest() if text else None
",human
103,"def rounded_avg(n, m):
    if n > m:
        return -1
    
    avg = round(sum(range(n, m+1)) / (m - n + 1))
    
    return bin(avg)",lm
102,"def choose_num(x, y):
    max_num = -1 
    for num in range(x, y+1):
        if num % 2 == 0 and num > max_num:
            max_num = num
    return max_num",lm
139,"def special_factorial(n):
    if n == 0:
        return 1
    elif n == 1:
        return 1
    else:
        result = 1
        for i in range(1, n + 1):
            result *= i**special_factorial(i-1)
        return result",lm
79,"def decimal_to_binary(decimal):
    return ""db"" + bin(decimal)[2:] + ""db""
",human
57,"def monotonic(l: list):
    if l == sorted(l) or l == sorted(l, reverse=True):
        return True
    return False
",human
95,"def check_dict_case(dict):
    if len(dict) == 0:
        return False
    keys = list(dict.keys())
    for key in keys:
        if key.islower():
            for key in keys:
                if not key.islower():
                    return False
            return True
        elif key.isupper():
            for key in keys:
                if not key.isupper():
                    return False
            return True
        else:
            return False",lm
103,"def rounded_avg(n, m):
    if m < n:
        return -1
    summation = 0
    for i in range(n, m+1):
        summation += i
    return bin(round(summation/(m - n + 1)))
",human
70,"def strange_sort_list(lst):
    res, switch = [], True
    while lst:
        res.append(min(lst) if switch else max(lst))
        lst.remove(res[-1])
        switch = not switch
    return res
",human
115,"def max_fill(grid, capacity):
    import math
    
    rows = len(grid)
    cols = len(grid[0])
    total_water = 0
    
    for row in grid:
        total_water += sum(row)
    
    buckets_needed = math.ceil(total_water / capacity)
    
    return buckets_needed",lm
159,"def eat(number, need, remaining):
    if(need <= remaining):
        return [ number + need , remaining-need ]
    else:
        return [ number + remaining , 0]
",human
131,"def digits(n):
    """"""
    Given a positive integer n, return the product of the odd digits.
    Return 0 if all digits are even.
    """"""

    prod = 1
    
    while n > 0:
        digit = n % 10
        if digit % 2 == 1:
            prod *= digit
        n = n // 10
    
    if prod == 1:
        return 0
    return prod",lm
10,"def is_palindrome(string: str) -> bool:
    """""" Test if given string is a palindrome """"""
    return string == string[::-1]


def make_palindrome(string: str) -> str:
    if not string:
        return ''

    beginning_of_suffix = 0

    while not is_palindrome(string[beginning_of_suffix:]):
        beginning_of_suffix += 1

    return string + string[:beginning_of_suffix][::-1]
",human
36,"def fizz_buzz(n: int):
    count = 0
    for i in range(n):
        if i % 11 == 0 or i % 13 == 0:
            count += str(i).count('7')
    return count

print(fizz_buzz(50))
print(fizz_buzz(78))
print(fizz_buzz(79))",lm
22,"def filter_integers(values):
    """"""
    Filter given list of any python values only for integers
    """"""
    return [value for value in values if isinstance(value, int)]",lm
37,"def sort_even(l: list):
    """"""This function takes a list l and returns a list l' such that
    l' is identical to l in the odd indicies, while its values at the even indicies are equal
    to the values of the even indicies of l, but sorted.
    """"""
    even_values = l[::2]
    sorted_even_values = sorted(even_values)
    result = [l[i] if i % 2 != 0 else sorted_even_values.pop(0) for i in range(len(l))]
    return result",lm
84,"def solve(N):
    """"""
    Given a positive integer N, return the total sum of its digits in binary.
    """"""

    # Convert N to binary representation
    binary = bin(N)[2:]

    # Calculate the sum of binary digits
    sum_of_digits = sum(int(digit) for digit in binary)

    # Convert the sum to binary representation
    binary_sum = bin(sum_of_digits)[2:]

    # Return the binary sum
    return binary_sum",lm
62,"def derivative(xs):
    derivative_xs = []
    for i in range(1, len(xs)):
        derivative_xs.append(xs[i] * i)
    return derivative_xs",lm
86,"def anti_shuffle(s):
    #split the string into words
    words = s.split()
    #initialize an empty string to store the ordered version of the string
    ordered_string = """"
    
    #iterate over each word in the words list
    for word in words:
        #convert the word into a list of characters
        characters = list(word)
        #sort the characters in ascending order based on their ascii value
        sorted_characters = sorted(characters, key=lambda x: ord(x))
        #join the sorted characters back to form a word
        sorted_word = """".join(sorted_characters)
        #append the sorted word to the ordered string
        ordered_string += sorted_word + "" ""
    
    #remove the trailing space and return the ordered string
    return ordered_string.rstrip()",lm
75,"def is_multiply_prime(a):
    primes = [2, 3, 5, 7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43, 47, 53, 59, 61, 67, 71, 73, 79, 83, 89, 97]
    factors = []
    for prime in primes:
        if a % prime == 0:
            factors.append(prime)
            if len(factors) == 3:
                return True
    return False",lm
16,"def count_distinct_characters(string: str) -> int:
    distinct_characters = set(string.lower())
    return len(distinct_characters)",lm
9,"from typing import List, Tuple

def rolling_max(numbers: List[int]) -> List[int]:
    rolling_max_list = []
    current_max = None

    for number in numbers:
        if current_max is None or number > current_max:
            current_max = number
        rolling_max_list.append(current_max)
    
    return rolling_max_list",lm
16,"def count_distinct_characters(string: str) -> int:
    return len(set(string.lower()))
",human
134,"def check_if_last_char_is_a_letter(txt):
    if len(txt) == 0:
        return False
    else:
        last_char = txt[-1]
        if last_char.isalpha() and not last_char.isalnum():
            return True
        else:
            return False",lm
30,"def get_positive(l: list):
    return [e for e in l if e > 0]
",human
93,"def encode(message):
    vowels = ""aeiouAEIOU""
    vowels_replace = dict([(i, chr(ord(i) + 2)) for i in vowels])
    message = message.swapcase()
    return ''.join([vowels_replace[i] if i in vowels else i for i in message])
",human
4,"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
",human
161,"def solve(s):
    flg = 0
    idx = 0
    new_str = list(s)
    for i in s:
        if i.isalpha():
            new_str[idx] = i.swapcase()
            flg = 1
        idx += 1
    s = """"
    for i in new_str:
        s += i
    if flg == 0:
        return s[len(s)::-1]
    return s
",human
90,"def next_smallest(lst):
    lst = sorted(set(lst))
    return None if len(lst) < 2 else lst[1]
",human
133,"def sum_squares(lst):
    sum = 0
    for num in lst:
        sum += int(num) ** 2
    return sum",lm
18,"def how_many_times(string: str, substring: str) -> int:
    times = 0

    for i in range(len(string) - len(substring) + 1):
        if string[i:i+len(substring)] == substring:
            times += 1

    return times
",human
156,"def int_to_mini_roman(number):
    num = [1, 4, 5, 9, 10, 40, 50, 90,  
           100, 400, 500, 900, 1000] 
    sym = [""I"", ""IV"", ""V"", ""IX"", ""X"", ""XL"",  
           ""L"", ""XC"", ""C"", ""CD"", ""D"", ""CM"", ""M""] 
    i = 12
    res = ''
    while number: 
        div = number // num[i] 
        number %= num[i] 
        while div: 
            res += sym[i] 
            div -= 1
        i -= 1
    return res.lower()
",human
128,"def prod_signs(arr):
    if not arr: return None
    prod = 0 if 0 in arr else (-1) ** len(list(filter(lambda x: x < 0, arr)))
    return prod * sum([abs(i) for i in arr])
",human
145,"def order_by_points(nums):
    nums.sort(key=lambda x: (sum([int(d) for d in str(x)]), nums.index(x)))
    return nums",lm
133,"def sum_squares(lst):
    import math
    squared = 0
    for i in lst:
        squared += math.ceil(i)**2
    return squared
",human
96,"def count_up_to(n):
    primes = []
    if n <= 1:
        return primes
    for i in range(2, n):
        if is_prime(i):
            primes.append(i)
    return primes


def is_prime(num):
    if num <= 1:
        return False
    for i in range(2, int(num ** 0.5) + 1): 
        if num % i == 0:
            return False
    return True",lm
87,"def get_row(lst, x):
    coords = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
    return sorted(sorted(coords, key=lambda x: x[1], reverse=True), key=lambda x: x[0])
",human
131,"def digits(n):
    product = 1
    odd_count = 0
    for digit in str(n):
        int_digit = int(digit)
        if int_digit%2 == 1:
            product= product*int_digit
            odd_count+=1
    if odd_count ==0:
        return 0
    else:
        return product
",human
83,"def starts_one_ends(n):
    if n == 1: return 1
    return 18 * (10 ** (n - 2))
",human
62,"def derivative(xs: list):
    return [(i * x) for i, x in enumerate(xs)][1:]
",human
158,"def find_max(words):
    return sorted(words, key = lambda x: (-len(set(x)), x))[0]
",human
33,"def sort_third(l: list):
    l = list(l)
    l[::3] = sorted(l[::3])
    return l
",human
68,"def pluck(arr):
    if(len(arr) == 0): return []
    evens = list(filter(lambda x: x%2 == 0, arr))
    if(evens == []): return []
    return [min(evens), arr.index(min(evens))]
",human
156,"def int_to_mini_roman(number):
    roman_numerals = {
        1000: 'm', 900: 'cm', 500: 'd', 400: 'cd', 100: 'c',
        90: 'xc', 50: 'l', 40: 'xl', 10: 'x', 9: 'ix',
        5: 'v', 4: 'iv', 1: 'i'
    }
    roman = ''
    for value, numeral in roman_numerals.items():
        while number >= value:
            roman += numeral
            number -= value
    return roman",lm
72,"def will_it_fly(q,w):
    if sum(q) > w:
        return False

    i, j = 0, len(q)-1
    while i<j:
        if q[i] != q[j]:
            return False
        i+=1
        j-=1
    return True
",human
154,"def cycpattern_check(a , b):
    l = len(b)
    pat = b + b
    for i in range(len(a) - l + 1):
        for j in range(l + 1):
            if a[i:i+l] == pat[j:j+l]:
                return True
    return False
",human
158,"def find_max(words):
    unique_char_counts = [len(set(word)) for word in words]
    max_unique_char_count = max(unique_char_counts)
    max_index = unique_char_counts.index(max_unique_char_count)
    return words[max_index]",lm
92,"def any_int(x, y, z):
    if isinstance(x, int) and isinstance(y, int) and isinstance(z, int):
        if x == y + z or y == x + z or z == x + y:
            return True
        else:
            return False
    else:
        return False",lm
43,"def pairs_sum_to_zero(l):
    for i in range(len(l)):
        for j in range(i + 1, len(l)):
            if l[i] + l[j] == 0:
                return True
    return False",lm
67,"def fruit_distribution(s,n):
    lis = list()
    for i in s.split(' '):
        if i.isdigit():
            lis.append(int(i))
    return n - sum(lis)
",human
11,"from typing import List


def string_xor(a: str, b: str) -> str:
    def xor(i, j):
        if i == j:
            return '0'
        else:
            return '1'

    return ''.join(xor(x, y) for x, y in zip(a, b))
",human
154,"def cycpattern_check(a, b):
    # check if the length of b is greater than the length of a
    if len(b) > len(a):
        return False

    # concatenate a with itself to handle the circular nature of rotation
    a = a + a

    # loop through each character in a
    for i in range(len(a)):
        # check if b is a substring starting from index i
        if a[i:i+len(b)] == b:
            return True

    # if no rotations of b are found as a substring in a, return False
    return False",lm
11,"def string_xor(a: str, b: str) -> str:
    result = """"
    for i in range(len(a)):
        if a[i] != b[i]:
            result += ""1""
        else:
            result += ""0""
    return result",lm
68,"def pluck(arr):
    evens = [n for n in arr if n % 2 == 0]
    if not evens:
        return []
    smallest_value = min(evens)
    smallest_index = arr.index(smallest_value)
    return [smallest_value, smallest_index]",lm
148,"def bf(planet1, planet2):
    planet_names = (""Mercury"", ""Venus"", ""Earth"", ""Mars"", ""Jupiter"", ""Saturn"", ""Uranus"", ""Neptune"")
    if planet1 not in planet_names or planet2 not in planet_names or planet1 == planet2:
        return ()
    planet1_index = planet_names.index(planet1)
    planet2_index = planet_names.index(planet2)
    if planet1_index < planet2_index:
        return (planet_names[planet1_index + 1: planet2_index])
    else:
        return (planet_names[planet2_index + 1 : planet1_index])
",human
35,"def max_element(l: list):
    m = l[0]
    for e in l:
        if e > m:
            m = e
    return m
",human
61,"def correct_bracketing(brackets: str):
    depth = 0
    for b in brackets:
        if b == ""("":
            depth += 1
        else:
            depth -= 1
        if depth < 0:
            return False
    return depth == 0
",human
150,"def x_or_y(n, x, y):
    """"""A simple program which should return the value of x if n is 
    a prime number and should return the value of y otherwise.
    """"""
    # Check if n is a prime number
    for i in range(2, int(n/2) + 1):
        if n % i == 0:
            return y
    
    return x",lm
127,"def intersection(interval1, interval2):
    start1, end1 = interval1
    start2, end2 = interval2

    intersection_start = max(start1, start2)
    intersection_end = min(end1, end2)

    length = intersection_end - intersection_start + 1

    if length < 2:
        return ""NO""

    for i in range(2, int(length ** 0.5) + 1):
        if length % i == 0:
            return ""NO""

    return ""YES""",lm
77,"def iscube(a):
    a = abs(a)
    return int(round(a ** (1. / 3))) ** 3 == a
",human
58,"def common(l1: list, l2: list):
    ret = set()
    for e1 in l1:
        for e2 in l2:
            if e1 == e2:
                ret.add(e1)
    return sorted(list(ret))
",human
86,"def anti_shuffle(s):
    return ' '.join([''.join(sorted(list(i))) for i in s.split(' ')])
",human
